amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
2745.31,6322.5,3261.16,116.57,3335.55,0
5814.67,24310.25,18824.44,99.85,5775.31,0
255.47,906.6,699.45,8354.16,8659.28,0
9759.24,38857.44,29866.28,865.13,10096.06,0
535.99,1283.63,708.59,51.2,498.58,0
5724.26,9596.54,4820.2,34.42,6226.79,0
58.28,51.92,0.0,416.78,476.37,0
242.1,967.18,760.61,4127.91,4399.01,0
324.63,768.97,447.47,732.15,1072.51,0
6.99,19.51,13.52,48.01,55.9,0
98.2,256.5,173.66,2489.5,2581.57,0
10467.59,25542.18,14246.4,160819.1,170398.77,0
794.32,2841.72,2156.06,18.98,895.03,0
13.43,43.5,31.92,909.05,922.47,0
57.38,279.68,220.18,169.39,219.41,0
15.25,17.16,4.69,30.04,44.53,0
3.4,10.47,7.71,41374.27,41378.08,0
11466.03,8996.03,0.0,102280.62,115690.93,0
153.53,634.94,489.69,128.02,297.54,0
43.29,141.71,97.65,123.99,171.06,0
593.65,1441.21,730.38,7.46,675.11,0
2.9,11.92,9.1,2429.12,2431.67,0
33.19,84.55,50.35,3.64,37.89,0
1521.27,2319.99,543.61,637.98,2216.56,0
815.6,2141.97,1331.86,14.6,975.68,0
18699.53,15310.11,0.0,4427.1,19501.2,0
722.86,3282.06,2545.13,74459.53,75318.44,0
199.85,757.29,546.47,7.22,225.14,0
2573.17,10090.48,7072.15,14117.14,16198.77,0
9227.57,40926.3,33541.65,25241.61,34538.62,0
1783.38,7244.23,5174.84,18.88,1495.36,0
15817.96,38648.6,22845.24,69498.84,85971.0,0
3096.56,3201.42,0.0,2515.17,5551.79,0
6642.3,14481.15,7971.54,976.82,8342.93,0
7.59,35.7,28.84,4383.21,4391.04,0
1981.72,9454.6,7816.9,64.66,2273.39,0
142.71,564.48,396.36,3.59,138.81,0
394.62,560.34,146.17,351.62,802.57,0
979.38,1346.67,220.98,9670.26,10793.14,0
16786.6,74850.98,59469.03,66513.11,84343.43,0
19171.93,21829.57,4360.12,308.32,17668.25,0
36.38,113.82,79.83,49.41,92.94,0
2005.77,4416.97,2626.99,11.52,2272.21,0
2321.23,4315.28,1995.93,80052.48,82700.22,0
61.46,218.07,145.89,34.48,83.93,0
8.29,39.94,30.4,61192.72,61202.09,0
3.93,15.72,11.8,20.52,24.01,0
2969.32,7980.74,5191.05,3.32,2982.45,0
223.03,553.83,320.84,32.02,273.27,0
19338.66,88657.87,68450.84,614.42,19259.15,0
178.53,553.71,362.06,125.93,286.15,0
18056.35,49381.87,31068.4,58978.49,77036.15,0
110.41,394.47,304.96,1092.18,1193.75,0
3439.7,5390.67,2534.28,9.93,3608.3,0
5.83,4.59,0.0,2640.31,2645.23,0
403.09,1752.64,1309.85,196.06,584.37,0
3709.08,11990.26,7616.15,4761.68,8606.66,0
11184.84,13890.98,3424.09,15489.9,28869.3,0
4461.53,8214.64,3690.74,138838.39,143291.81,0
3.79,18.78,15.26,1545.51,1549.19,0
77.81,261.05,170.51,153.59,246.63,0
4.21,14.16,10.31,320.41,325.34,0
7.27,6.0,0.0,227.88,235.65,0
1185.3,5761.11,4729.87,386.03,1592.56,0
1667.91,7534.82,6130.27,3.78,1518.84,0
2874.07,8521.68,6043.5,41.29,3057.74,0
6562.38,12417.66,5777.96,142253.91,149692.95,0
2110.93,7686.42,5284.57,73729.61,76247.18,0
3669.62,15596.56,11194.07,4.62,3191.28,0
4.22,17.04,12.61,130012.99,130016.83,0
22.44,109.88,87.14,16506.27,16532.16,0
732.95,2467.0,1649.94,2.8,841.58,0
27056.06,14435.9,0.0,62824.42,69500.19,1
2.83,7.76,4.58,105246.61,105248.99,0
279.13,1164.93,856.95,2741.71,3043.87,0
1206.63,2044.08,823.19,15861.01,17052.71,0
3.55,5.47,2.6,105.41,108.78,0
100.71,378.85,290.14,1473.7,1564.37,0
8610.3,21525.09,13363.52,8493.44,16476.84,0
1146.55,4786.35,3437.45,1304.88,2467.85,0
23.08,26.46,2.1,77.53,97.49,0
5854.88,11772.02,5893.5,3433.05,9309.72,0
62.32,106.35,44.32,27518.35,27569.41,0
5884.65,21422.52,14878.85,26798.21,32472.51,0
40.06,156.91,119.68,11.63,59.06,0
551.63,1407.77,945.61,364.9,969.26,0
96.78,256.58,152.95,4.16,84.24,0
32.25,35.29,5.25,2865.31,2899.98,0
7934.84,29027.44,21646.16,39.01,7009.33,0
14.71,73.04,58.6,75652.31,75666.87,0
5.83,23.32,18.09,2442.59,2447.94,0
58.99,88.72,19.78,222.92,292.15,0
1734.98,5732.46,3756.69,8485.34,9911.11,0
3892.8,7113.34,2455.86,26.61,4512.61,0
21778.76,13846.82,0.0,7.43,23540.5,0
39.14,51.24,15.0,7.11,44.1,0
106.86,102.76,1.0,1653.84,1776.93,0
9.31,12.86,2.81,47932.74,47941.7,0
480.03,1958.63,1571.56,31.51,549.63,0
21551.92,39175.89,13366.27,11620.57,35654.11,0
1492.08,5829.08,4628.94,4.11,1368.7,0
576.47,2749.69,2165.96,132.52,610.36,0
92.88,286.46,187.31,3607.9,3714.46,0
10277.26,27587.66,15607.88,24070.83,33243.44,0
237.99,922.35,670.64,87125.91,87405.01,0
9.11,8.54,0.0,2859.13,2867.57,0
72.85,176.8,109.77,441.16,511.53,0
4.98,13.67,8.51,5.3,10.14,0
16.74,70.97,52.56,56.38,72.9,0
3.19,13.28,10.07,69858.7,69862.48,0
160.7,693.77,515.1,1655.51,1799.82,0
821.28,2989.81,2309.92,117.85,974.7,0
59.72,172.44,116.65,41.97,96.77,0
119.51,504.98,363.49,9.49,111.36,0
15258.37,67591.08,53410.29,10589.89,24559.06,0
2362.95,6290.6,3812.47,253.7,2666.18,0
353.44,1744.4,1388.15,80986.93,81355.5,0
35.19,156.13,114.79,402.75,434.61,0
8716.48,24380.98,16840.28,22073.7,32489.25,0
22.55,18.31,0.0,11.39,32.7,0
50.81,76.73,18.56,14.3,71.86,0
9716.53,38805.82,28443.33,54.89,7964.28,0
319.22,319.28,0.0,22.28,366.43,0
2166.49,5663.42,3588.01,126013.77,128009.94,0
553.74,1784.06,1249.96,19723.37,20285.28,0
973.55,4334.79,3191.87,125.53,1230.16,0
40.22,173.43,130.46,827.21,871.05,0
23.86,93.99,66.03,958.84,981.36,0
49.52,115.61,56.74,2163.1,2217.22,0
11.01,12.55,1.33,8.5,19.13,0
7106.96,24969.75,17550.4,126.32,5992.37,0
34.79,45.78,8.81,7.0,44.09,0
425.56,1287.71,804.42,66817.31,67317.23,0
3387.24,16641.69,13038.92,229.98,3053.11,0
3147.67,9368.71,6706.23,8080.33,11464.23,0
140.54,478.54,313.13,68124.39,68284.03,0
197.61,701.34,491.01,81.76,287.01,0
21000.8,88975.09,64866.87,7.14,20885.31,0
1177.77,2894.27,1751.96,109.77,1163.74,0
4153.66,11376.02,7264.37,4362.77,8007.78,0
9163.52,11838.11,1982.35,663.66,9447.06,0
3256.18,10634.88,7018.69,6.2,3446.4,0
14.39,26.35,14.39,5.88,19.2,0
428.18,1192.19,779.88,5974.03,6400.22,0
6.8,26.86,19.33,8973.21,8980.28,0
969.03,561.13,0.0,9.07,865.68,0
14737.42,44766.68,32908.11,17015.79,33176.23,0
274.4,351.37,102.78,121.65,410.17,0
133.85,235.2,103.23,5.76,144.53,0
3.75,2.46,0.0,106.96,110.68,0
15336.19,19363.2,6929.09,8393.61,22900.45,0
6.87,33.94,26.96,3690.66,3697.66,0
3.93,19.62,15.46,542.5,546.85,0
24.89,93.07,69.02,58.92,85.86,0
4.9,15.94,11.3,269.68,275.05,0
163.38,652.95,457.83,180.86,325.25,0
282.81,1282.4,1002.13,198.39,512.84,0
45.29,128.48,77.79,593.85,636.16,0
4.3,2.83,0.0,406.72,410.56,0
7.42,27.4,19.0,8.39,14.69,0
86.53,426.65,328.92,66.15,164.11,0
4.69,7.79,3.54,11.25,16.17,0
1456.38,3765.61,2218.44,2044.81,3700.02,0
17.52,37.24,18.44,284.57,302.52,0
41.21,93.02,52.76,4408.03,4455.18,0
94.36,353.5,248.81,7.13,103.63,0
115.52,254.47,147.87,120.78,243.04,0
2.76,13.07,10.33,19.76,22.03,0
7.45,30.2,21.29,7.49,15.45,0
6405.3,3999.54,0.0,13465.88,20121.53,0
2.75,11.5,9.14,11.48,13.95,0
263.36,1047.61,821.94,18.62,241.18,0
222.63,628.76,361.77,153.63,362.65,0
54.48,149.04,101.97,68.06,112.96,0
131.89,561.83,446.28,67373.4,67510.61,0
3057.13,7372.37,4077.04,143646.51,146759.82,0
5275.52,6423.37,600.26,283.27,6440.47,0
28.31,54.02,25.4,24.84,53.35,0
49.52,83.86,24.78,651.47,705.54,0
24.1,85.91,66.25,634.19,659.87,0
204.13,266.38,52.38,457.8,678.23,0
1273.25,4330.93,3003.46,3.4,1181.74,0
21.21,55.08,35.39,11.16,31.65,0
53.34,228.21,166.35,12.82,58.05,0
11771.79,31577.76,19556.97,130.24,12610.56,0
4.21,19.72,15.94,1617.55,1621.43,0
171.9,782.51,638.91,42458.35,42633.6,0
1642.58,2190.86,806.42,31.72,1951.25,0
10.53,37.78,25.58,13137.17,13148.47,0
4.16,6.1,2.36,32.73,36.5,0
9.43,39.65,28.68,3.89,13.38,0
10608.48,35652.49,26656.0,3457.99,14500.05,0
2.95,5.38,1.86,28.82,32.18,0
14.8,23.99,7.22,67252.21,67268.75,0
3.6,8.76,5.71,78246.04,78249.37,0
7.36,30.2,24.06,8.63,17.23,0
721.51,2945.73,2136.65,23.15,642.89,0
23.92,15.55,0.0,27.51,49.29,0
456.19,848.65,435.86,61440.44,61811.57,0
551.01,1323.98,706.57,6.41,515.82,0
5681.2,17811.24,11203.82,10539.11,16024.99,0
2.84,3.33,0.19,64.38,66.93,0
5885.96,11823.56,5019.64,1647.11,6385.57,0
714.85,3206.24,2474.27,19.11,594.0,0
11.76,31.1,18.02,19376.69,19390.44,0
2853.88,10983.57,8307.56,4352.44,7474.36,0
5999.45,16087.54,9403.64,3.43,6478.99,0
26.8,69.48,40.75,36.91,66.77,0
10605.66,34984.52,24061.41,459.37,11888.83,0
162.41,270.76,76.37,937.23,1071.15,0
620.68,1008.05,394.87,24342.68,25069.06,0
19184.27,95002.28,74902.94,191.83,18829.81,0
70.37,310.36,239.71,72786.7,72855.76,0
4098.74,15656.76,11950.66,22.94,4755.46,0
47.73,53.32,8.83,34024.73,34066.82,0
3615.27,2299.35,0.0,56800.18,60144.77,0
605.83,781.13,201.45,2679.96,3371.82,0
19.05,89.91,69.49,113864.21,113883.41,0
112.87,471.04,355.14,248.75,358.01,0
47.4,135.27,80.48,5955.76,6011.78,0
5.49,26.68,20.62,3.04,9.38,0
3.56,4.13,1.17,55.78,59.89,0
61.46,185.37,127.46,1380.3,1434.68,0
3.23,4.28,0.78,41575.71,41579.38,0
12.05,22.64,12.22,96972.47,96985.28,0
1856.87,8784.12,6924.7,1593.63,3592.76,0
1592.12,7016.88,5540.81,33342.09,34646.25,0
2094.82,2007.04,276.92,17882.12,20023.64,0
47.2,76.6,20.01,13499.58,13541.47,0
8185.95,25992.71,16400.86,9.26,9593.75,0
569.34,441.86,0.0,525.86,1109.24,0
8.45,25.14,17.7,571.84,580.69,0
9.91,31.02,19.17,15709.81,15718.7,0
1391.11,2517.01,1053.12,1715.02,3062.38,0
12.89,23.45,8.16,22435.05,22448.09,0
261.29,400.0,186.52,100806.32,101100.22,0
20454.75,96352.99,78569.87,1213.55,22581.29,0
2.82,6.34,3.32,16462.19,16464.57,0
3.16,9.9,6.23,1294.86,1297.96,0
20697.36,38436.77,20423.59,2651.1,21655.6,0
524.14,1919.39,1433.6,510.85,1043.15,0
8.52,8.15,0.0,104354.5,104362.92,0
8740.47,7188.05,0.0,21880.48,28950.92,0
40361.67,96212.78,0.0,10629.15,17256.77,1
338.93,1277.77,881.42,102.05,462.68,0
732.25,1239.34,455.83,566.55,1311.78,0
31.78,66.67,30.09,36026.09,36052.19,0
4.28,20.58,16.29,80839.07,80843.52,0
573.13,555.64,68.67,158427.15,159001.03,0
38.58,51.09,9.28,8766.75,8799.93,0
1066.98,2598.28,1487.99,8427.24,9281.66,0
5045.27,8927.33,3911.63,7.63,4720.75,0
3.2,10.95,8.04,10582.42,10585.98,0
579.07,2089.12,1444.22,123.24,617.31,0
21.79,62.51,37.93,36712.0,36737.66,0
7079.77,23012.0,16316.84,3.08,7203.07,0
26.66,65.33,34.11,79082.12,79111.54,0
663.1,2600.51,1971.96,557.07,1346.65,0
396.18,273.14,0.0,11.11,369.68,0
96.11,183.38,100.09,2020.27,2119.57,0
1210.26,4332.65,3125.05,5499.4,6632.52,0
1866.7,3702.42,2149.43,14440.35,15996.84,0
446.95,381.43,0.0,6126.16,6625.58,0
2504.39,5140.41,2340.41,1196.47,3212.09,0
18972.65,70231.56,50883.49,6.7,21778.46,0
118.33,124.12,0.0,36021.89,36154.16,0
279.01,1049.31,719.6,135597.94,135892.4,0
3.04,12.13,9.15,14158.59,14161.74,0
3513.11,11800.02,8864.29,3.98,4002.83,0
293.56,469.42,207.42,11077.56,11318.95,0
106.87,440.71,327.1,52.78,169.76,0
6.34,9.29,3.19,107269.76,107275.29,0
8159.25,37338.31,28575.24,5.47,6599.3,0
95.11,350.0,248.55,7.5,95.47,0
1265.51,944.37,0.0,19.99,1198.01,0
10.43,42.73,33.73,10772.36,10781.51,0
15583.17,43304.86,29056.14,3517.32,20414.69,0
13.54,34.35,21.47,8099.87,8113.73,0
16.38,39.19,20.68,133.32,152.45,0
6190.96,19995.78,13353.57,43275.13,50114.14,0
10029.09,37715.43,27104.92,368.27,11705.67,0
18.34,83.11,63.51,11.88,33.17,0
186.46,322.25,135.55,12609.61,12818.92,0
2001.1,6680.66,5048.06,920.5,2615.94,0
7370.87,26450.67,19961.0,1858.49,8302.04,0
82.39,291.38,220.84,187.98,267.13,0
285.2,775.32,539.86,6754.17,7020.21,0
2154.79,4868.97,2869.78,4.02,2491.01,0
1959.07,7700.53,5515.99,603.61,2581.64,0
3123.29,5778.22,3135.75,298.49,3891.44,0
459.16,659.46,271.67,10009.18,10447.62,0
29152.53,185051.69,0.0,50.63,58.73,1
9281.33,15817.7,7390.91,35.55,7726.9,0
6569.24,4267.04,0.0,91.67,6517.83,0
3579.14,2620.26,0.0,536.99,4690.41,0
6.68,24.23,18.15,27.35,33.9,0
17.11,83.48,62.97,5045.63,5064.33,0
2191.64,5580.13,3531.84,104.35,2174.03,0
3.35,3.89,0.93,280.56,284.35,0
18270.11,76394.17,58155.38,1253.29,20483.78,0
80.99,135.78,63.56,171.68,262.77,0
1761.31,8771.89,6968.56,6084.49,7871.51,0
8007.55,24300.42,16611.07,3707.63,12155.96,0
94.79,146.63,36.79,11216.98,11312.86,0
48.05,131.27,75.0,856.67,906.01,0
651.1,1308.2,601.61,154.72,855.09,0
507.2,2032.67,1583.15,24.84,455.12,0
108.01,105.44,0.0,332.2,451.81,0
611.54,2664.18,2100.24,40261.92,40838.04,0
12313.26,48674.51,34892.14,10.29,9922.85,0
182.87,800.26,651.83,29.06,222.44,0
15.97,72.3,55.29,4095.74,4112.44,0
81.03,124.3,49.0,1516.97,1605.32,0
94.35,268.38,174.75,64733.93,64847.09,0
8.85,38.27,30.05,3.74,12.45,0
11.77,25.87,14.74,42773.72,42787.72,0
1288.27,994.33,0.0,7945.72,9274.07,0
57.7,104.57,44.67,13776.0,13830.42,0
14677.71,23317.62,10142.38,175.1,15896.63,0
24.35,107.51,87.6,79.88,101.27,0
6.62,17.13,9.57,3.18,11.03,0
2395.96,8567.83,6179.24,15700.64,18040.11,0
7550.16,36463.77,28555.04,16.07,6088.31,0
33.22,61.34,28.27,32.7,67.98,0
16.76,65.79,48.23,56.95,71.16,0
14.47,8.72,0.0,38809.39,38821.48,0
298.3,288.91,48.48,64.52,305.97,0
184.15,226.21,39.61,293.69,506.05,0
28.08,53.52,25.42,10105.04,10127.88,0
4.08,9.44,6.02,49760.71,49764.85,0
207.15,548.24,320.72,16366.76,16573.03,0
15275.28,24501.41,10840.06,981.96,18768.73,0
965.53,770.46,0.0,2.78,1127.1,0
234.99,833.95,570.46,15.43,289.98,0
7.36,4.46,0.0,44.24,51.31,0
26.36,109.2,85.57,257.6,283.68,0
38.59,180.65,139.17,146.07,189.69,0
2652.43,9805.13,7677.93,779.36,3028.79,0
7261.9,23106.08,15201.79,252.73,6394.61,0
9088.6,31415.5,22454.79,7996.3,18618.07,0
19170.3,65849.97,44436.87,4.83,15566.77,0
18794.14,88194.76,70204.75,153585.08,171498.71,0
14428.95,69827.12,56257.7,28959.32,41627.63,0
5.19,12.56,6.66,108.27,112.6,0
9.39,30.77,23.11,213.75,224.92,0
42.11,173.18,136.34,109182.25,109218.73,0
393.89,198.79,0.0,80325.89,80709.06,0
6.51,18.69,11.93,205.39,211.27,0
5498.18,18902.43,14492.64,5.24,5484.0,0
699.81,2608.49,1887.64,142575.94,143350.46,0
358.27,773.7,432.84,3609.37,3990.53,0
12.03,22.02,9.36,5558.15,5570.53,0
26.56,35.05,4.17,55.73,82.4,0
11.51,34.65,23.41,22153.46,22163.28,0
5810.36,26941.86,21004.65,1251.75,6835.51,0
522.2,2366.56,1852.13,479.46,1086.31,0
2030.76,4304.9,2584.02,9444.82,11735.94,0
39.03,64.8,21.19,162.54,194.77,0
76.81,311.05,222.41,305.96,393.23,0
103.93,391.03,274.15,3553.17,3670.74,0
2540.55,7047.56,4052.15,3088.53,5935.94,0
2838.91,6389.35,3586.75,118544.73,121741.13,0
17.48,18.48,0.0,1327.91,1348.77,0
13014.89,52490.66,41202.37,92.84,10792.15,0
8.05,26.39,16.8,64.19,71.87,0
8648.13,18991.01,10064.22,967.01,11235.58,0
6.71,31.1,25.03,10.13,16.98,0
29.4,101.97,68.98,1753.01,1784.55,0
5532.01,25898.52,20175.12,198.9,5425.22,0
13.67,36.02,19.89,130.58,142.67,0
112.41,286.17,161.62,22.58,156.5,0
155.83,735.14,555.79,632.42,779.63,0
24.71,119.08,93.91,4.11,29.42,0
1623.28,7829.81,6195.29,2162.51,3619.45,0
5779.15,24185.96,17811.96,62.87,6921.45,0
7123.66,18384.94,12386.78,57283.64,63718.91,0
57.62,83.34,36.0,888.9,956.06,0
323.0,718.83,333.34,14566.21,14862.31,0
25.42,120.04,90.39,31668.49,31698.45,0
24.61,52.57,23.47,42993.96,43017.26,0
11.6,45.3,35.73,39219.95,39233.28,0
12838.08,59742.26,48088.87,32.46,13383.16,0
8037.71,39117.64,29788.94,76.44,6872.56,0
2969.74,14149.43,11667.35,6550.65,9277.61,0
286.85,859.91,578.63,1006.07,1322.85,0
224.86,610.15,399.56,2214.22,2454.15,0
319.8,1581.21,1212.82,4698.61,5000.0,0
340.06,503.9,161.38,9.55,308.17,0
135.78,182.47,58.08,17.31,170.95,0
8.9,43.03,34.04,3029.64,3038.98,0
8.42,30.32,23.21,2641.45,2650.48,0
14331.96,41754.27,26096.87,21845.45,36057.4,0
208.15,227.76,9.76,5606.04,5801.73,0
14455.78,40614.69,25576.58,26.69,13801.6,0
11.85,56.28,44.72,5.88,15.51,0
399.31,1282.99,916.54,200.59,670.78,0
17.63,40.92,26.35,161.42,178.11,0
38134.17,97787.08,0.0,12601.57,12627.93,1
3.56,15.98,12.54,4386.63,4389.99,0
7.93,36.54,28.62,39903.81,39911.28,0
10421.6,23973.81,14070.09,697.07,11892.43,0
49.1,158.9,100.22,65.08,117.53,0
647.53,1137.33,413.09,696.98,1424.86,0
178.6,451.84,302.12,29.09,177.1,0
99.89,148.78,44.57,5.29,120.13,0
326.03,942.76,618.73,662.83,1048.42,0
14.66,45.48,29.1,257.15,274.68,0
19879.32,40161.5,16327.66,3.87,16931.44,0
4293.13,7403.64,2690.97,7585.63,11855.92,0
2152.82,2539.5,72.43,3254.72,5785.61,0
184.72,208.35,23.44,6.12,209.97,0
10.76,39.83,29.61,6702.66,6711.53,0
10785.88,16150.46,4746.42,6.76,12390.26,0
58.7,60.51,0.0,807.73,874.38,0
4.27,21.33,17.53,2552.21,2556.96,0
59.24,98.91,39.59,657.76,714.91,0
3463.77,15698.56,12769.89,10111.86,13758.93,0
738.32,2393.14,1738.59,188.9,990.99,0
2339.16,8696.57,6000.12,28.29,2270.75,0
3438.25,10397.73,7448.08,572.77,4401.61,0
18.31,24.05,3.46,117.28,133.93,0
11092.78,47829.1,37301.63,14.35,9703.38,0
140.04,591.79,442.59,483.92,644.06,0
855.02,1772.96,777.61,24.92,824.99,0
2.78,10.95,7.86,479.75,482.04,0
20750.31,61082.3,37626.64,1840.53,25352.27,0
34.06,156.36,125.55,14826.53,14864.66,0
4.75,19.54,15.05,32364.77,32370.09,0
168.07,115.04,0.0,4229.32,4386.69,0
8.68,38.68,29.04,50461.41,50470.45,0
10.71,52.04,40.09,1255.99,1264.62,0
17376.57,120354.43,0.0,6732.86,7377.4,1
93.35,97.05,13.72,13016.7,13101.06,0
10901.68,45058.73,35076.77,23701.78,34713.82,0
48.06,164.06,107.5,10618.64,10668.63,0
1873.61,3793.53,1879.55,55634.31,57233.17,0
172.41,772.08,582.12,493.44,691.21,0
1032.32,3143.47,2070.19,97567.84,98789.92,0
600.2,2603.77,1901.66,222.11,730.89,0
191.53,673.33,453.55,5.88,222.22,0
14052.42,25270.78,12559.66,20.15,14714.7,0
59.41,290.37,221.82,1262.6,1322.07,0
13.4,41.13,28.8,3.19,16.53,0
1215.42,3434.05,2247.32,15.35,1352.23,0
5508.61,12756.8,6474.27,166.48,5033.7,0
3.91,4.35,0.72,2610.42,2614.5,0
155.51,557.96,415.46,16.79,157.46,0
8369.83,20410.64,11476.16,1515.51,8496.49,0
2313.62,10887.33,8111.29,4002.21,6364.77,0
20460.87,99090.71,81649.4,12091.45,30658.53,0
324.64,1283.75,933.0,3886.51,4242.66,0
1032.73,1643.31,599.44,42.56,1137.42,0
41.36,153.94,114.06,158096.72,158133.52,0
13736.62,8130.68,0.0,47607.02,63330.3,0
73.48,310.0,234.91,165.46,234.44,0
2093.51,5697.03,3354.13,3.75,2272.32,0
102.34,482.57,370.25,912.14,1004.96,0
426.82,938.97,429.33,36941.34,37316.36,0
1768.78,2979.12,990.4,22956.95,24980.63,0
265.18,1320.0,1100.77,52739.89,53049.48,0
9545.04,27566.56,16954.08,116387.31,125367.48,0
118.36,518.93,393.48,6927.88,7037.48,0
919.33,4228.69,3460.21,16.22,1010.04,0
59.22,167.78,106.06,4.06,56.82,0
107.06,273.08,155.28,14.37,137.03,0
142.66,426.27,300.89,24.83,139.44,0
8.43,36.37,28.16,5.34,12.56,0
6.21,30.06,23.74,398.6,403.87,0
1104.79,2184.67,1118.26,15103.09,16127.37,0
991.94,3793.02,2651.89,2.85,1140.07,0
1060.17,1891.54,971.78,18767.64,19887.18,0
3.25,10.56,6.96,71566.38,71569.12,0
51.36,211.68,154.61,14.47,57.18,0
16.12,72.37,56.59,3.44,18.2,0
2991.0,7535.0,4496.77,530.07,3664.44,0
6283.44,13596.74,8184.03,38324.03,44843.12,0
25.03,41.06,19.08,9001.49,9022.66,0
1108.37,1219.63,97.22,3.98,1227.97,0
8.71,18.66,10.91,4473.42,4482.59,0
32.34,143.07,106.77,21920.86,21959.45,0
9.47,22.58,12.67,53.6,63.27,0
34.87,67.22,38.53,3595.89,3628.35,0
1179.24,4511.88,3399.68,622.31,1622.0,0
9827.52,14447.73,3211.23,26.1,11501.11,0
16.82,27.81,12.49,55083.38,55097.09,0
357.35,1683.69,1294.93,31.6,367.33,0
1498.95,1299.82,44.42,28147.95,29665.33,0
14419.0,34113.05,17210.9,6113.21,20934.74,0
658.88,2039.48,1393.95,30.88,711.46,0
27.0,41.48,14.57,6799.17,6828.51,0
756.95,1335.68,557.59,3.62,648.03,0
48.64,72.88,26.9,36.56,89.47,0
17768.02,36483.7,17114.53,62.77,20599.17,0
99.19,450.65,370.72,48102.49,48183.05,0
1298.35,3170.76,2047.84,64168.16,65225.44,0
3.35,7.97,5.04,53.57,57.58,0
99.54,222.93,118.0,503.33,595.38,0
7157.88,34633.55,26357.32,132967.22,139996.44,0
35911.36,81649.22,0.0,4128.84,4738.58,1
147.74,653.52,484.95,5.85,156.93,0
12375.05,24406.38,10449.73,201.49,13623.38,0
5918.62,28434.84,23518.54,280.29,6814.33,0
49.4,94.78,52.43,79.07,125.61,0
365.38,318.95,0.0,828.03,1158.42,0
223.28,634.16,445.29,8921.58,9149.02,0
804.18,1226.69,339.43,5467.12,6234.07,0
54.98,213.79,158.72,129.93,187.6,0
24.48,84.65,61.04,8982.53,9008.1,0
10037.13,36024.38,25084.12,967.59,12588.39,0
31034.39,29956.55,0.0,12895.65,21794.29,1
5377.11,19835.28,13659.06,9.51,4530.26,0
18103.13,34413.86,15195.82,233.31,20412.86,0
2219.25,11083.01,9000.02,208.75,2502.18,0
2649.18,10048.22,7356.79,130.3,2315.88,0
2600.11,8208.16,5858.23,5874.48,8934.87,0
205.5,904.62,659.25,1246.9,1464.76,0
165.35,521.17,360.08,189.58,354.0,0
23.62,70.56,43.19,991.61,1017.87,0
900.88,1412.51,339.37,6300.11,7235.59,0
36.74,130.48,93.21,4566.04,4600.92,0
27.67,60.48,30.26,11700.83,11726.25,0
530.41,368.04,0.0,31768.36,32288.89,0
108.84,454.11,363.05,9258.62,9366.38,0
19.49,14.29,0.0,19.72,40.86,0
4207.0,14831.15,10697.12,30102.63,34264.2,0
6280.03,7568.97,299.05,104.82,5174.92,0
12.3,30.09,17.02,4128.75,4141.96,0
2.91,12.7,10.25,147364.9,147367.31,0
55.99,51.78,0.0,69.48,133.23,0
3560.29,12468.77,9341.63,53.11,3910.01,0
5180.02,16870.21,12374.24,20.16,5402.91,0
9.44,41.57,31.32,136606.18,136615.45,0
2890.03,3691.46,1344.73,297.76,2808.75,0
7.7,31.56,22.42,15101.06,15109.24,0
90.97,229.75,140.6,4.67,81.43,0
21752.54,52834.69,31171.27,19.78,22681.97,0
15.38,32.73,18.58,5.45,18.88,0
10.87,24.3,15.23,21417.96,21429.25,0
122.14,346.86,220.41,8.78,113.88,0
718.39,704.45,30.67,69896.96,70498.82,0
12041.41,29053.47,16414.46,4029.24,15930.35,0
18534.52,63645.97,44697.98,60169.27,80258.86,0
5.09,13.96,9.45,244.07,248.63,0
9.41,11.73,2.46,882.04,891.44,0
3349.75,7147.47,4054.9,3.68,3753.9,0
31.05,77.42,49.6,457.13,488.79,0
7813.76,27425.8,18769.08,1804.22,9921.56,0
1065.37,4851.11,3993.74,8.22,954.34,0
7.44,22.15,15.4,132400.67,132406.99,0
4879.33,17290.67,12350.67,2.85,4197.2,0
13.29,11.26,0.0,51.52,67.32,0
122.91,589.37,444.82,2372.83,2475.42,0
391.37,750.82,305.65,648.08,984.89,0
246.38,516.0,244.82,37.76,255.14,0
1306.97,1964.1,649.77,140686.66,142144.16,0
966.98,851.92,0.0,21.71,949.22,0
20504.06,83148.28,66445.1,1410.74,24300.62,0
21912.16,34669.54,9938.0,9.73,21211.3,0
283.76,502.85,226.95,5.04,322.25,0
6.4,8.44,2.5,582.07,589.48,0
1901.86,9294.36,7311.38,18990.63,20852.4,0
17853.89,71677.24,52008.41,938.67,22265.98,0
47.7,223.45,175.31,68.71,124.67,0
172.58,755.51,607.12,3.27,142.39,0
124.34,569.27,423.96,84613.84,84741.37,0
4.32,11.47,7.82,27.96,32.55,0
1153.3,1461.73,91.81,1510.64,2822.25,0
65.37,128.84,64.97,3.22,73.12,0
3252.49,5906.63,2073.09,7.92,3505.32,0
4861.39,18118.9,12451.2,17.67,4470.01,0
4407.56,2712.97,0.0,9.35,4982.03,0
115.58,131.67,2.22,932.89,1028.28,0
49.1,175.43,134.39,214.35,266.54,0
2297.06,2424.53,510.86,18290.47,20313.74,0
